196	192	14464	8384	117
196	192	14656	8576	116
196	192	14848	8768	115
194	192	15040	8960	113
194	192	15232	9152	113
194	192	15424	9344	111
194	192	15616	9536	111
194	192	15808	9728	110
194	192	16000	9920	109
194	192	16192	10112	109
194	192	16384	10304	109
190	192	16576	10496	104
190	192	16768	10688	103
190	192	16960	10880	103
190	192	17152	11072	101
190	192	17344	11264	101
190	192	17536	11456	101
190	192	17728	11648	99
190	192	17920	11840	99
194	192	18112	12032	103
194	192	18304	12224	102
194	192	18496	12416	101
194	192	18688	12608	100
194	192	18880	12800	99
194	192	19072	12992	99
194	192	19264	13184	98
194	192	19456	13376	97
196	192	19648	13568	99
196	192	19840	13760	98
196	192	20032	13952	97
196	192	20224	14144	96
196	192	20416	14336	95
196	192	20608	14528	95
196	192	20800	14720	94
196	192	20992	14912	93
196	192	21184	15104	93
194	192	21376	15296	91
194	192	21568	15488	89
194	192	21760	15680	89
194	192	21952	15872	88
194	192	22144	16064	87
194	192	22336	16256	87
194	192	22528	16448	86
194	192	22720	16640	85
194	192	22912	16832	85
194	192	23104	17024	85
194	192	23296	17216	83
194	192	23488	17408	83
194	192	23680	17600	83
194	192	23872	17792	81
194	192	24064	17984	81
194	192	24256	18176	80
195	192	24256	18368	81
195	192	24064	18560	81
195	192	23872	18752	80
195	192	23680	18944	81
195	192	23488	19136	81
195	192	23296	19328	80
195	192	23104	19520	81
195	192	22912	19712	80
196	192	22720	19904	81
196	192	22528	20096	81
196	192	22336	20288	81
196	192	22144	20480	81
196	192	21952	20672	82
196	192	21760	20864	81
196	192	21568	21056	81
196	192	21376	21248	82
194	192	21184	21440	80
194	192	20992	21632	79
194	192	20800	21824	79
194	192	20608	22016	79
194	192	20416	22208	79
194	192	20224	22272	79
194	192	20032	22080	80
194	192	19840	21888	81
190	192	19648	21696	78
190	192	19456	21504	78
190	192	19264	21312	79
190	192	19072	21120	80
190	192	18880	20928	80
190	192	18688	20736	80
190	192	18496	20544	82
190	192	18304	20352	82
194	192	18112	20160	88
194	192	17920	19968	88
194	192	17728	19776	88
194	192	17536	19584	90
194	192	17344	19392	90
194	192	17152	19200	90
194	192	16960	19008	92
194	192	16768	18816	92
196	192	16576	18624	96
196	192	16384	18432	96
196	192	16192	18240	96
196	192	16000	18048	97
196	192	15808	17856	98
196	192	15616	17664	98
196	192	15424	17472	99
196	192	15232	17280	100
196	192	15040	17088	101
196	192	14848	16896	101
196	192	14656	16704	102
196	192	14464	16512	103
196	192	14272	16320	104
196	192	14080	16128	104
196	192	13888	15936	104
196	192	13696	15744	106
196	192	13504	15552	106
196	192	13312	15360	106
196	192	13120	15168	108
196	192	12928	14976	108
196	192	12736	14784	110
196	192	12544	14592	110
196	192	12352	14400	110
196	192	12160	14208	112
196	192	11968	14016	112
196	192	11776	13824	112
196	192	11584	13632	113
196	192	11392	13440	114
196	192	11200	13248	115
196	192	11008	13056	115
196	192	10816	12864	116
196	192	10624	12672	117
196	192	10432	12480	118
196	192	10240	12288	118
194	192	10240	12096	117
194	192	10432	11904	117
194	192	10624	11712	116
194	192	10816	11520	116
194	192	11008	11328	116
194	192	11200	11136	116
194	192	11392	10944	117
194	192	11584	10752	116
190	192	11776	10560	112
190	192	11968	10368	113
190	192	12160	10176	113
190	192	12352	9984	112
190	192	12544	9792	112
190	192	12736	9600	113
190	192	12928	9408	112
190	192	13120	9216	112
194	192	13312	9024	116
194	192	13504	8832	116
194	192	13696	8640	116
194	192	13888	8448	115
194	192	14080	8256	116
194	192	14272	8192	116
194	192	14464	8384	115
194	192	14656	8576	114
196	192	14848	8768	115
196	192	15040	8960	115
196	192	15232	9152	115
196	192	15424	9344	113
196	192	15616	9536	113
196	192	15808	9728	112
196	192	16000	9920	111
196	192	16192	10112	111
195	192	16384	10304	110
195	192	16576	10496	109
195	192	16768	10688	108
195	192	16960	10880	108
195	192	17152	11072	106
195	192	17344	11264	106
195	192	17536	11456	106
195	192	17728	11648	104
194	192	17920	11840	103
194	192	18112	12032	103
194	192	18304	12224	102
194	192	18496	12416	101
194	192	18688	12608	100
194	192	18880	12800	99
194	192	19072	12992	99
194	192	19264	13184	98
194	192	19456	13376	97
194	192	19648	13568	97
194	192	19840	13760	96
194	192	20032	13952	95
194	192	20224	14144	94
194	192	20416	14336	93
194	192	20608	14528	93
194	192	20800	14720	92
196	192	20992	14912	93
196	192	21184	15104	93
196	192	21376	15296	93
196	192	21568	15488	91
196	192	21760	15680	91
196	192	21952	15872	90
196	192	22144	16064	89
196	192	22336	16256	89
196	192	22528	16448	88
194	192	22720	16640	85
194	192	22912	16832	85
194	192	23104	17024	85
194	192	23296	17216	83
194	192	23488	17408	83
194	192	23680	17600	83
194	192	23872	17792	81
194	192	24064	17984	81
190	192	24256	18176	76
190	192	24256	18368	76
190	192	24064	18560	76
190	192	23872	18752	75
190	192	23680	18944	76
190	192	23488	19136	76
190	192	23296	19328	75
190	192	23104	19520	76
194	192	22912	19712	79
194	192	22720	19904	79
194	192	22528	20096	79
194	192	22336	20288	79
194	192	22144	20480	79
194	192	21952	20672	80
194	192	21760	20864	79
194	192	21568	21056	79
196	192	21376	21248	82
196	192	21184	21440	82
196	192	20992	21632	81
196	192	20800	21824	81
196	192	20608	22016	81
196	192	20416	22208	81
196	192	20224	22272	81
196	192	20032	22080	82
195	192	19840	21888	82
195	192	19648	21696	83
195	192	19456	21504	83
195	192	19264	21312	84
195	192	19072	21120	85
195	192	18880	20928	85
195	192	18688	20736	85
195	192	18496	20544	87
194	192	18304	20352	86
194	192	18112	20160	88
194	192	17920	19968	88
194	192	17728	19776	88
194	192	17536	19584	90
194	192	17344	19392	90
194	192	17152	19200	90
194	192	16960	19008	92
194	192	16768	18816	92
194	192	16576	18624	94
194	192	16384	18432	94
194	192	16192	18240	94
194	192	16000	18048	95
194	192	15808	17856	96
194	192	15616	17664	96
194	192	15424	17472	97
196	192	15232	17280	100
196	192	15040	17088	101
196	192	14848	16896	101
196	192	14656	16704	102
196	192	14464	16512	103
196	192	14272	16320	104
196	192	14080	16128	104
196	192	13888	15936	104
196	192	13696	15744	106
196	192	13504	15552	106
196	192	13312	15360	106
196	192	13120	15168	108
196	192	12928	14976	108
196	192	12736	14784	110
196	192	12544	14592	110
196	192	12352	14400	110
196	192	12160	14208	112
196	192	11968	14016	112
196	192	11776	13824	112
196	192	11584	13632	113
196	192	11392	13440	114
196	192	11200	13248	115
196	192	11008	13056	115
196	192	10816	12864	116
196	192	10624	12672	117
196	64	10560	12608	117
196	64	10496	12544	117
196	64	10432	12480	118
196	64	10368	12416	118
196	64	10304	12352	118
196	64	10240	12288	118
196	64	10240	12224	119
196	64	10304	12160	119
196	64	10368	12096	119
196	64	10432	12032	119
196	64	10496	11968	118
194	64	10560	11904	116
194	64	10624	11840	116
194	64	10688	11776	116
194	64	10752	11712	116
194	64	10816	11648	116
194	64	10880	11584	116
194	64	10944	11520	116
194	64	11008	11456	116
194	64	11072	11392	116
194	64	11136	11328	116
194	64	11200	11264	116
194	64	11264	11200	116
194	64	11328	11136	116
194	64	11392	11072	116
194	64	11456	11008	116
194	64	11520	10944	116
194	64	11584	10880	116
194	64	11648	10816	116
194	64	11712	10752	116
194	64	11776	10688	116
195	64	11840	10624	117
195	64	11904	10560	117
195	64	11968	10496	117
195	64	12032	10432	118
195	64	12096	10368	118
195	64	12160	10304	118
195	64	12224	10240	118
195	64	12288	10176	117
195	64	12352	10112	117
195	64	12416	10048	117
196	64	12480	9984	118
196	64	12544	9920	118
196	64	12608	9856	118
196	64	12672	9792	118
196	64	12736	9728	118
196	64	12800	9664	118
196	64	12864	9600	118
196	64	12928	9536	118
196	64	12992	9472	118
196	64	13056	9408	118
194	64	13120	9344	116
194	64	13184	9280	116
194	64	13248	9216	116
194	64	13312	9152	116
194	64	13376	9088	116
194	64	13440	9024	116
194	64	13504	8960	116
194	64	13568	8896	116
194	64	13632	8832	116
194	64	13696	8768	116
190	64	13760	8704	112
190	64	13824	8640	111
190	64	13888	8576	111
190	64	13952	8512	111
190	64	14016	8448	111
190	64	14080	8384	112
190	64	14144	8320	112
190	64	14208	8256	112
190	64	14272	8192	112
190	64	14336	8192	111
194	64	14400	8256	115
194	64	14464	8320	115
194	64	14528	8384	115
194	64	14592	8448	114
194	64	14656	8512	114
194	64	14720	8576	114
194	64	14784	8640	114
194	64	14848	8704	113
194	64	14912	8768	113
194	64	14976	8832	113
196	64	15040	8896	115
196	64	15104	8960	115
196	64	15168	9024	115
196	64	15232	9088	115
196	64	15296	9152	115
196	64	15360	9216	113
196	64	15424	9280	113
196	64	15488	9344	113
196	64	15552	9408	113
196	64	15616	9472	113
196	64	15680	9536	113
194	64	15744	9600	111
194	64	15808	9664	111
194	64	15872	9728	109
194	64	15936	9792	109
194	64	16000	9856	109
194	64	16064	9920	109
194	64	16128	9984	109
194	64	16192	10048	109
194	64	16256	10112	109
194	64	16320	10176	109
194	64	16384	10240	109
194	64	16448	10304	109
194	64	16512	10368	109
194	64	16576	10432	109
194	64	16640	10496	107
194	64	16704	10560	107
194	64	16768	10624	107
194	64	16832	10688	107
194	64	16896	10752	107
194	64	16960	10816	107
195	64	17024	10880	108
195	64	17088	10944	108
195	64	17152	11008	106
195	64	17216	11072	106
195	64	17280	11136	106
195	64	17344	11200	106
195	64	17408	11264	106
195	64	17472	11328	106
195	64	17536	11392	106
195	64	17600	11456	106
196	64	17664	11520	105
196	64	17728	11584	105
196	64	17792	11648	105
196	64	17856	11712	105
196	64	17920	11776	105
196	64	17984	11840	105
196	64	18048	11904	105
196	64	18112	11968	105
196	64	18176	12032	104
196	64	18240	12096	104
194	64	18304	12160	102
194	64	18368	12224	102
194	64	18432	12288	101
194	64	18496	12352	101
194	64	18560	12416	101
194	64	18624	12480	101
194	64	18688	12544	100
194	64	18752	12608	100
194	64	18816	12672	100
194	64	18880	12736	100
190	64	18944	12800	95
190	64	19008	12864	95
190	64	19072	12928	95
190	64	19136	12992	95
190	64	19200	13056	94
190	64	19264	13120	94
190	64	19328	13184	94
190	64	19392	13248	94
190	64	19456	13312	93
190	64	19520	13376	93
194	64	19584	13440	97
194	64	19648	13504	97
194	64	19712	13568	96
194	64	19776	13632	96
194	64	19840	13696	96
194	64	19904	13760	96
194	64	19968	13824	95
194	64	20032	13888	95
194	64	20096	13952	95
194	64	20160	14016	95
196	64	20224	14080	96
196	64	20288	14144	96
196	64	20352	14208	96
196	64	20416	14272	96
196	64	20480	14336	95
196	64	20544	14400	95
196	64	20608	14464	95
196	64	20672	14528	95
196	64	20736	14592	94
196	64	20800	14656	94
196	64	20864	14720	94
196	64	20928	14784	94
196	64	20992	14848	93
196	64	21056	14912	93
196	64	21120	14976	93
196	64	21184	15040	93
196	64	21248	15104	93
196	64	21312	15168	93
196	64	21376	15232	93
196	64	21440	15296	93
196	64	21504	15360	91
196	64	21568	15424	91
196	64	21632	15488	91
196	64	21696	15552	91
196	64	21760	15616	91
196	64	21824	15680	91
196	64	21888	15744	91
196	64	21952	15808	91
196	64	22016	15872	89
196	64	22080	15936	89
196	64	22144	16000	89
196	64	22208	16064	89
196	64	22272	16128	89
196	64	22336	16192	89
196	64	22400	16256	89
196	64	22464	16320	89
196	64	22528	16384	88
196	64	22592	16448	88
196	64	22656	16512	88
196	64	22720	16576	88
196	64	22784	16640	87
196	64	22848	16704	87
196	64	22912	16768	87
196	64	22976	16832	87
196	64	23040	16896	87
196	64	23104	16960	87
194	64	23168	17024	85
194	64	23232	17088	85
194	64	23296	17152	83
194	64	23360	17216	83
194	64	23424	17280	83
194	64	23488	17344	83
194	64	23552	17408	83
194	64	23616	17472	83
194	64	23680	17536	83
194	64	23744	17600	83
190	64	23808	17664	77
190	64	23808	17728	77
190	64	23744	17792	78
190	64	23680	17856	78
190	64	23616	17920	78
190	64	23552	17984	78
190	64	23488	18048	78
190	64	23424	18112	78
190	64	23360	18176	77
190	64	23296	18240	77
194	64	23232	18304	82
194	64	23168	18368	82
194	64	23104	18432	82
194	64	23040	18496	82
194	64	22976	18560	82
194	64	22912	18624	82
194	64	22848	18688	81
194	64	22784	18752	81
194	64	22720	18816	81
194	64	22656	18880	81
196	64	22592	18944	83
196	64	22528	19008	83
196	64	22464	19072	84
196	64	22400	19136	84
196	64	22336	19200	83
196	64	22272	19264	83
196	64	22208	19328	83
196	64	22144	19392	83
196	64	22080	19456	83
196	64	22016	19520	83
195	64	21952	19584	83
195	64	21888	19648	83
195	64	21824	19712	82
195	64	21760	19776	82
195	64	21696	19840	82
195	64	21632	19904	82
195	64	21568	19968	82
195	64	21504	20032	82
195	64	21440	20096	83
195	64	21376	20160	83
194	64	21312	20224	81
194	64	21248	20288	81
194	64	21184	20352	81
194	64	21120	20416	81
194	64	21056	20480	81
194	64	20992	20544	81
194	64	20928	20608	81
194	64	20864	20672	81
194	64	20800	20736	80
194	64	20736	20800	80
194	64	20672	20864	81
194	64	20608	20928	81
194	64	20544	20992	81
194	64	20480	21056	81
194	64	20416	21120	81
194	64	20352	21184	81
194	64	20288	21248	81
194	64	20224	21312	81
194	64	20160	21376	82
194	64	20096	21440	82
196	64	20032	21504	83
196	64	19968	21568	83
196	64	19904	21632	83
196	64	19840	21696	83
196	64	19776	21760	83
196	64	19712	21760	83
196	64	19648	21696	84
196	64	19584	21632	84
196	64	19520	21568	84
196	64	19456	21504	84
196	64	19392	21440	85
194	64	19328	21376	83
194	64	19264	21312	83
194	64	19200	21248	83
194	64	19136	21184	84
194	64	19072	21120	84
194	64	19008	21056	84
194	64	18944	20992	84
194	64	18880	20928	84
194	64	18816	20864	84
194	64	18752	20800	84
190	64	18688	20736	80
190	64	18624	20672	82
190	64	18560	20608	82
190	64	18496	20544	82
190	64	18432	20480	82
190	64	18368	20416	82
190	64	18304	20352	82
190	64	18240	20288	82
190	64	18176	20224	82
190	64	18112	20160	84
194	64	18048	20096	88
194	64	17984	20032	88
194	64	17920	19968	88
194	64	17856	19904	88
194	64	17792	19840	88
194	64	17728	19776	88
194	64	17664	19712	88
194	64	17600	19648	90
194	64	17536	19584	90
194	64	17472	19520	90
196	64	17408	19456	92
196	64	17344	19392	92
196	64	17280	19328	92
196	64	17216	19264	92
196	64	17152	19200	92
196	64	17088	19136	94
196	64	17024	19072	94
196	64	16960	19008	94
196	64	16896	18944	94
196	64	16832	18880	94
195	64	16768	18816	93
195	64	16704	18752	93
195	64	16640	18688	93
195	64	16576	18624	95
195	64	16512	18560	95
195	64	16448	18496	95
195	64	16384	18432	95
195	64	16320	18368	95
195	64	16256	18304	95
195	64	16192	18240	95
194	64	16128	18176	94
194	64	16064	18112	95
194	64	16000	18048	95
194	64	15936	17984	95
194	64	15872	17920	95
194	64	15808	17856	96
194	64	15744	17792	96
194	64	15680	17728	96
194	64	15616	17664	96
194	64	15552	17600	97
194	64	15488	17536	97
194	64	15424	17472	97
194	64	15360	17408	97
194	64	15296	17344	98
194	64	15232	17280	98
194	64	15168	17216	98
194	64	15104	17152	98
194	64	15040	17088	99
194	64	14976	17024	99
194	64	14912	16960	99
196	64	14848	16896	101
196	64	14784	16832	102
196	64	14720	16768	102
196	64	14656	16704	102
196	64	14592	16640	102
196	64	14528	16576	103
196	64	14464	16512	103
196	64	14400	16448	103
196	64	14336	16384	103
196	64	14272	16320	104
196	64	14208	16256	104
196	64	14144	16192	104
196	64	14080	16128	104
196	64	14016	16064	104
196	64	13952	16000	104
196	64	13888	15936	104
196	64	13824	15872	104
196	64	13760	15808	106
196	64	13696	15744	106
196	64	13632	15680	106
196	64	13568	15616	106
196	64	13504	15552	106
196	64	13440	15488	106
196	64	13376	15424	106
196	64	13312	15360	106
196	64	13248	15296	108
196	64	13184	15232	108
196	64	13120	15168	108
196	64	13056	15104	108
196	64	12992	15040	108
196	64	12928	14976	108
196	64	12864	14912	108
196	64	12800	14848	108
196	64	12736	14784	110
196	64	12672	14720	110
